country,time_period,year,month,renewable_generation_gwh,total_generation_gwh,renewable_share
NL,2018-07,2018,7,1037.0,8234.0,0.12594121933446684
NL,2018-08,2018,8,1671.0,8415.0,0.19857397504456328
NL,2018-09,2018,9,1680.0,8050.371,0.20868603446971573
NL,2018-10,2018,10,1836.0,9720.0,0.18888888888888888
NL,2018-11,2018,11,1542.0,10045.0,0.15350920856147338
NL,2018-12,2018,12,1733.0,10452.0,0.1658055874473785
NL,2019-01,2019,1,1753.708,11678.25,0.1501687324727592
NL,2019-02,2019,2,1499.239,10242.217,0.14637836710548116
NL,2019-03,2019,3,2178.701,10528.574,0.2069322018347404
NL,2019-04,2019,4,1795.702,8716.668,0.20600784611734668
NL,2019-05,2019,5,1791.473,9386.587,0.19085456726710145
NL,2019-06,2019,6,1804.407,8008.354,0.22531558919598207
NL,2019-07,2019,7,1748.459,9120.663,0.19170305930610526
NL,2019-08,2019,8,1919.29,8906.696,0.2154884370141296
NL,2019-09,2019,9,1659.876,8973.96,0.18496583448109866
NL,2019-10,2019,10,1762.134,10596.409,0.16629539309024408
NL,2019-11,2019,11,1758.766,10887.59,0.16153859577739427
NL,2019-12,2019,12,2305.992,10525.791,0.21908016224148857
NL,2020-01,2020,1,2159.622,11242.878,0.1920880045127235
NL,2020-02,2020,2,2696.791,10058.334,0.2681150775068714
NL,2020-03,2020,3,2804.287,9722.291,0.28843890807218175
NL,2020-04,2020,4,2489.222,8138.245,0.3058671740651701
NL,2020-05,2020,5,2868.861,9351.423,0.30678336334480855
NL,2020-06,2020,6,2559.52,9045.703,0.28295423805092873
NL,2020-07,2020,7,2764.95,10613.562,0.26051103295952854
NL,2020-08,2020,8,2726.5,10882.51,0.2505396273469999
NL,2020-09,2020,9,2474.225,9957.926,0.24846790385869508
