country,time_period,C0000,CF,CF_NR_OTH,CF_R,FE,G3000,N9000,O4000XBIO,RA000,RA100,RA110,RA120,RA130,RA200,RA300,RA310,RA320,RA400,RA410,RA420,RA500_5160,TOTAL,X9900,year,month,share_ra000,share_ra100,share_ra110,share_ra120,share_ra130,share_ra200,share_ra300,share_ra310,share_ra320,share_ra400,share_ra410,share_ra420,share_ra500_5160,share_cf,share_cf_r,share_cf_nr_oth,share_c0000,share_g3000,share_o4000xbio,share_fe,share_n9000,share_x9900
LT,2023-06,0.0,88.035,1.402,4.605,,70.441,0.0,11.587,135.467,52.617,19.556,0.0,33.061,0.0,97.204,97.204,0.0,14.102,0.0,14.102,0.0,252.12,0.162,2023,6,0.5373115976519118,0.208698238933841,0.0775662382992226,0.0,0.13113200063461844,0.0,0.3855465651277169,0.3855465651277169,0.0,0.05593368237347295,0.0,0.05593368237347295,0.0,0.34917896239885765,0.01826511185149929,0.005560844042519435,0.0,0.279394732666984,0.04595827383785499,,0.0,0.0006425511661113755
LT,2023-07,0.0,59.488,2.405,7.139,,29.221,0.0,20.723,210.559,55.317,18.109,0.0,37.208,0.0,174.125,174.125,0.0,11.186,0.0,11.186,0.0,300.265,0.149,2023,7,0.7012439012205886,0.18422726591510832,0.06031005944748806,0.0,0.12391720646762026,0.0,0.5799044177643082,0.5799044177643082,0.0,0.03725375917939154,0.0,0.03725375917939154,0.0,0.19811832880955157,0.0237756648294007,0.008009591527484055,0.0,0.09731736965680317,0.06901570279586365,,0.0,0.0004962283316403844
LT,2023-08,0.0,105.241,14.212,12.628,,54.938,0.0,23.463,199.344,63.388,18.742,0.0,44.646,0.0,159.031,159.031,0.0,8.943,0.0,8.943,0.0,336.726,0.123,2023,8,0.5920065572602056,0.18824801173654543,0.05565949763309041,0.0,0.13258851410345504,0.0,0.4722860723555651,0.4722860723555651,0.0,0.026558685696976177,0.0,0.026558685696976177,0.0,0.3125419480527194,0.03750230157457399,0.04220642302643692,0.0,0.16315342444598874,0.06967979900571979,,0.0,0.00036528215819390245
LT,2023-09,0.0,110.958,13.8,16.643,,64.376,0.0,16.139,226.44,59.772,16.674,0.0,43.098,0.0,182.378,182.378,0.0,10.745,0.0,10.745,0.0,363.98,0.127,2023,9,0.6221220946205835,0.16421781416561348,0.0458102093521622,0.0,0.11840760481345128,0.0,0.5010659926369581,0.5010659926369581,0.0,0.029520852794109563,0.0,0.029520852794109563,0.0,0.3048464201329743,0.0457250398373537,0.037914171108302655,0.0,0.1768668608165284,0.0443403483707896,,0.0,0.0003489202703445244
LT,2023-10,0.0,126.718,14.484,19.001,,84.978,0.0,8.255,434.156,69.1,22.994,0.0,46.106,0.0,388.42,388.42,0.0,3.741,0.0,3.741,0.0,588.031,0.052,2023,10,0.738321619098313,0.11751081150483562,0.039103380604083804,0.0,0.07840743090075183,0.0,0.6605434067251558,0.6605434067251558,0.0,0.006361909491166283,0.0,0.006361909491166283,0.0,0.21549544156685618,0.03231292227790712,0.024631354469407226,0.0,0.144512789291721,0.014038375527820815,,0.0,8.843071198627284e-05
LT,2023-11,0.0,94.645,13.956,11.357,,58.677,0.0,10.655,269.246,80.952,33.209,0.0,47.743,0.0,223.003,223.003,0.0,1.677,0.0,1.677,0.0,400.297,0.02,2023,11,0.6726155829296746,0.20222984434057711,0.08296090153061353,0.0,0.1192689428099636,0.0,0.5570938578105756,0.5570938578105756,0.0,0.004189389378386548,0.0,0.004189389378386548,0.0,0.2364369455679158,0.028371434210098998,0.034864113395803614,0.0,0.1465836616312388,0.026617736330774397,,0.0,4.9962902544860436e-05
LT,2023-12,0.0,148.591,14.576,23.775,,101.212,0.0,9.028,382.457,88.068,39.152,0.0,48.916,0.0,319.239,319.239,0.0,0.291,0.0,0.291,0.0,556.194,0.005,2023,12,0.6876323728770897,0.15834043517190047,0.07039270470375446,0.0,0.08794773046814601,0.0,0.5739705929945307,0.5739705929945307,0.0,0.0005231987400079828,0.0,0.0005231987400079828,0.0,0.2671567834244886,0.042745876438796536,0.026206683279575115,0.0,0.18197247722916826,0.016231746476948694,,0.0,8.98966907230211e-06
LT,2024-01,0.0,224.007,26.821,46.642,177.365,142.614,0.0,7.93,480.463,88.024,45.097,0.0,42.927,0.0,387.754,387.754,0.0,0.97,0.0,0.97,0.0,700.763,0.008,2024,1,0.6856283793522203,0.12561165472492125,0.06435413970201052,0.0,0.06125751502291074,0.0,0.5533311547556021,0.5533311547556021,0.0,0.0013842055017174136,0.0,0.0013842055017174136,0.0,0.31966156888991,0.06655887939289032,0.038273995630477065,0.0,0.20351245713600746,0.011316236730535145,0.2531026894970197,0.0,1.1416127849215783e-05
LT,2024-02,0.0,168.418,38.984,52.907,115.511,72.033,0.0,4.494,444.275,106.234,74.165,0.0,32.069,0.0,314.986,314.986,0.0,2.217,0.0,2.217,0.0,591.882,0.027,2024,2,0.7506141426838457,0.17948510007062218,0.12530369229001728,0.0,0.05418140778060493,0.0,0.5321770217712315,0.5321770217712315,0.0,0.0037456790373756937,0.0,0.0037456790373756937,0.0,0.2845465819200449,0.08938774958522137,0.06586447974427335,0.0,0.12170162295863028,0.007592729631919876,0.1951588323348235,0.0,4.561720072582035e-05
LT,2024-03,0.0,112.558,16.621,58.588,53.97,34.173,0.0,3.176,447.207,101.64,69.434,0.0,32.206,0.0,311.311,311.311,0.0,7.874,0.0,7.874,0.0,533.436,0.053,2024,3,0.8383517422896092,0.19053832137313567,0.13016369348900336,0.0,0.06037462788413231,0.0,0.5835957828118087,0.5835957828118087,0.0,0.014760908525108914,0.0,0.014760908525108914,0.0,0.21100563141595244,0.10983135746368823,0.031158377012425104,0.0,0.06406204305671158,0.005953853883127498,0.10117427395226418,0.0,9.935587399425609e-05
LT,2024-04,0.0,126.301,23.162,61.795,64.506,31.606,0.0,9.738,417.342,92.812,50.789,0.0,42.023,0.0,296.747,296.747,0.0,8.011,0.0,8.011,0.0,523.961,0.09,2024,4,0.7965134809651863,0.17713532114031386,0.09693278698223723,0.0,0.08020253415807665,0.0,0.5663532209458337,0.5663532209458337,0.0,0.015289305883453156,0.0,0.015289305883453156,0.0,0.2410503835209109,0.1179381671536622,0.04420558018631157,0.0,0.0603212834543029,0.01858535272663423,0.1231122163672487,0.0,0.0001717685094883016
LT,2024-05,0.0,105.792,16.228,66.611,39.181,17.232,0.0,5.721,326.843,90.508,38.371,0.0,52.137,0.0,206.428,206.428,0.0,15.433,0.0,15.433,0.0,418.332,0.171,2024,5,0.7813004981689186,0.2163544744365719,0.09172379832286319,0.0,0.12463067611370873,0.0,0.4934549592189935,0.4934549592189935,0.0,0.03689175104940574,0.0,0.03689175104940574,0.0,0.2528900490519492,0.15922998957765605,0.03879215551284626,0.0,0.041192163162273025,0.013675740799173863,0.09366005947429314,0.0,0.00040876624307965923
LT,2024-06,0.0,121.725,14.45,48.279,73.446,46.074,0.0,12.922,241.645,64.672,22.192,0.0,42.48,0.0,157.781,157.781,0.0,13.393,0.0,13.393,0.0,360.98,3.409,2024,6,0.6694138179400521,0.17915673998559475,0.06147709014349825,0.0,0.1176796498420965,0.0,0.4370906975455704,0.4370906975455704,0.0,0.03710177849188321,0.0,0.03710177849188321,0.0,0.3372070474818549,0.13374425175910024,0.0400299185550446,0.0,0.12763588010416088,0.035796997063549225,0.20346279572275472,0.0,0.00944373649509668
LT,2024-07,0.0,128.379,15.867,38.595,89.784,63.737,0.0,10.18,252.219,78.948,20.764,0.0,58.184,0.0,180.352,180.352,0.0,12.508,0.0,12.508,0.0,408.096,7.909,2024,7,0.6180384027287696,0.19345448129851797,0.05088018505449698,0.0,0.14257429624402101,0.0,0.44193523092605663,0.44193523092605663,0.0,0.030649651062495096,0.0,0.030649651062495096,0.0,0.31458039284874145,0.094573335685721,0.03888055751587862,0.0,0.15618138869285658,0.024945110954285265,0.2200070571630205,0.0,0.019380243864188816
LT,2024-08,0.0,127.302,11.827,50.14,77.162,51.581,0.0,13.754,263.466,80.575,22.245,0.0,58.33,0.0,175.437,175.437,0.0,15.644,0.0,15.644,0.0,407.368,8.41,2024,8,0.6467518312680427,0.19779413208695823,0.054606645588264176,0.0,0.14318748649869406,0.0,0.43065974745193536,0.43065974745193536,0.0,0.038402623671962455,0.0,0.038402623671962455,0.0,0.3124987726085505,0.12308281455588069,0.029032717346477877,0.0,0.1266201567133403,0.03376308399285167,0.18941595805266984,0.0,0.02064472418059347
LT,2024-09,0.0,116.96,11.597,52.036,64.924,42.568,0.0,10.759,323.286,65.645,17.557,0.0,48.088,0.0,243.429,243.429,0.0,10.264,0.0,10.264,0.0,450.851,14.553,2024,9,0.7170572983091975,0.1456024274094989,0.03894191207294649,0.0,0.10666051533655244,0.0,0.5399322614344872,0.5399322614344872,0.0,0.022765836163166988,0.0,0.022765836163166988,0.0,0.25942051808690675,0.1154172886385968,0.02572246706783394,0.0,0.09441700251302536,0.023863759867450665,0.14400322944830998,0.0,0.032278956905940105
LT,2024-10,0.0,143.884,15.298,74.21,69.674,51.825,0.0,2.552,379.278,73.494,21.549,0.0,51.945,0.0,278.243,278.243,0.0,5.276,0.0,5.276,0.0,518.654,17.757,2024,10,0.7312736429295832,0.14170140401886422,0.04154792983376201,0.0,0.1001534741851022,0.0,0.5364713277059465,0.5364713277059465,0.0,0.0101724849321513,0.0,0.0101724849321513,0.0,0.27741808604580315,0.14308190045772326,0.029495578940873877,0.0,0.09992210606685768,0.004920428648000401,0.13433618558807991,0.0,0.03423669729723477
LT,2024-11,0.0,181.381,16.192,79.691,101.69,74.995,0.0,10.503,462.321,65.748,23.183,0.0,42.565,0.0,357.961,357.961,0.0,1.486,0.0,1.486,0.0,620.886,14.31,2024,11,0.7446149534697192,0.10589383558334381,0.0373385774522215,0.0,0.0685552581311223,0.0,0.5765325679754416,0.5765325679754416,0.0,0.002393354013458187,0.0,0.002393354013458187,0.0,0.2921325331864465,0.12835045402859785,0.026078861497923937,0.0,0.12078706880168019,0.01691614885824451,0.16378207915784862,0.0,0.02304770924131
LT,2024-12,0.0,231.98,16.978,81.266,150.714,124.631,0.0,9.105,531.866,78.523,29.227,0.0,49.296,0.0,420.655,420.655,0.0,0.718,0.0,0.718,0.0,751.094,19.218,2024,12,0.7081217530695225,0.10454483726404416,0.03891257286038764,0.0,0.06563226440365653,0.0,0.5600563977345046,0.5600563977345046,0.0,0.0009559389370704598,0.0,0.0009559389370704598,0.0,0.3088561484980575,0.10819684353755987,0.022604361105267784,0.0,0.16593262627580568,0.012122317579424146,0.2006593049604976,0.0,0.025586677566323254
LU,2015-01,,220.0,,,,,0.0,,,132.0,,,,0.0,9.0,,,,,,,361.0,,2015,1,,0.3656509695290859,,,,0.0,0.024930747922437674,,,,,,,0.6094182825484764,,,,,,,0.0,
LU,2015-02,,227.0,,,,,0.0,,,121.0,,,,0.0,6.0,,,,,,,354.0,,2015,2,,0.3418079096045198,,,,0.0,0.01694915254237288,,,,,,,0.6412429378531074,,,,,,,0.0,
LU,2015-03,,191.0,,,,,0.0,,,130.0,,,,0.0,7.0,,,,,,,328.0,,2015,3,,0.39634146341463417,,,,0.0,0.021341463414634148,,,,,,,0.5823170731707317,,,,,,,0.0,
LU,2015-04,,50.0,,,,,0.0,,,136.0,,,,0.0,5.0,,,,,,,191.0,,2015,4,,0.7120418848167539,,,,0.0,0.02617801047120419,,,,,,,0.2617801047120419,,,,,,,0.0,
LU,2015-05,,51.0,,,,,0.0,,,131.0,,,,0.0,5.0,,,,,,,187.0,,2015,5,,0.7005347593582888,,,,0.0,0.026737967914438502,,,,,,,0.2727272727272727,,,,,,,0.0,
LU,2015-06,,31.0,,,,,0.0,,,112.0,,,,0.0,4.0,,,,,,,147.0,,2015,6,,0.7619047619047619,,,,0.0,0.027210884353741496,,,,,,,0.2108843537414966,,,,,,,0.0,
LU,2015-07,,26.0,,,,,0.0,,,107.0,,,,0.0,6.0,,,,,,,139.0,,2015,7,,0.7697841726618705,,,,0.0,0.04316546762589928,,,,,,,0.18705035971223022,,,,,,,0.0,
LU,2015-08,,26.0,,,,,0.0,,,123.0,,,,0.0,4.0,,,,,,,153.0,,2015,8,,0.803921568627451,,,,0.0,0.026143790849673203,,,,,,,0.16993464052287582,,,,,,,0.0,
LU,2015-09,,55.0,,,,,0.0,,,132.0,,,,0.0,6.0,,,,,,,193.0,,2015,9,,0.6839378238341969,,,,0.0,0.031088082901554404,,,,,,,0.2849740932642487,,,,,,,0.0,
LU,2015-10,,40.0,,,,,0.0,,,116.0,,,,0.0,6.0,,,,,,,162.0,,2015,10,,0.7160493827160493,,,,0.0,0.037037037037037035,,,,,,,0.24691358024691357,,,,,,,0.0,
LU,2015-11,,41.0,,,,,0.0,,,127.0,,,,0.0,11.0,,,,,,,179.0,,2015,11,,0.7094972067039106,,,,0.0,0.061452513966480445,,,,,,,0.22905027932960895,,,,,,,0.0,
LU,2015-12,,43.0,,,,,0.0,,,147.0,,,,0.0,12.0,,,,,,,202.0,,2015,12,,0.7277227722772277,,,,0.0,0.0594059405940594,,,,,,,0.21287128712871287,,,,,,,0.0,
LU,2016-01,,46.0,,,,,0.0,,,137.0,,,,0.0,10.0,,,,,,,193.0,,2016,1,,0.7098445595854922,,,,0.0,0.05181347150259067,,,,,,,0.23834196891191708,,,,,,,0.0,
LU,2016-02,,43.0,,,,,0.0,,,138.0,,,,0.0,12.0,,,,,,,193.0,,2016,2,,0.7150259067357513,,,,0.0,0.06217616580310881,,,,,,,0.22279792746113988,,,,,,,0.0,
LU,2016-03,,43.0,,,,,0.0,,,138.0,,,,0.0,9.0,,,,,,,190.0,,2016,3,,0.7263157894736842,,,,0.0,0.04736842105263158,,,,,,,0.22631578947368422,,,,,,,0.0,
LU,2016-04,,39.0,,,,,0.0,,,140.0,,,,0.0,7.0,,,,,,,186.0,,2016,4,,0.7526881720430108,,,,0.0,0.03763440860215054,,,,,,,0.20967741935483872,,,,,,,0.0,
LU,2016-05,,33.0,,,,,0.0,,,129.0,,,,0.0,6.0,,,,,,,168.0,,2016,5,,0.7678571428571429,,,,0.0,0.03571428571428571,,,,,,,0.19642857142857142,,,,,,,0.0,
LU,2016-06,,30.0,,,,,0.0,,,110.0,,,,0.0,4.0,,,,,,,144.0,,2016,6,,0.7638888888888888,,,,0.0,0.027777777777777776,,,,,,,0.20833333333333334,,,,,,,0.0,
LU,2016-07,,28.0,,,,,0.0,,,100.0,,,,0.0,4.0,,,,,,,132.0,,2016,7,,0.7575757575757576,,,,0.0,0.030303030303030304,,,,,,,0.21212121212121213,,,,,,,0.0,
LU,2016-08,,27.0,,,,,0.0,,,107.0,,,,0.0,4.0,,,,,,,138.0,,2016,8,,0.7753623188405797,,,,0.0,0.028985507246376812,,,,,,,0.1956521739130435,,,,,,,0.0,
LU,2016-09,,25.0,,,,,0.0,,,111.0,,,,0.0,4.0,,,,,,,140.0,,2016,9,,0.7928571428571428,,,,0.0,0.02857142857142857,,,,,,,0.17857142857142858,,,,,,,0.0,
LU,2016-10,,35.0,,,,,0.0,,,116.0,,,,0.0,5.0,,,,,,,156.0,,2016,10,,0.7435897435897436,,,,0.0,0.03205128205128205,,,,,,,0.22435897435897437,,,,,,,0.0,
LU,2016-11,,43.0,,,,,0.0,,,131.0,,,,0.0,11.0,,,,,,,185.0,,2016,11,,0.7081081081081081,,,,0.0,0.05945945945945946,,,,,,,0.23243243243243245,,,,,,,0.0,
LU,2016-12,,47.0,,,,,0.0,,,128.0,,,,0.0,11.0,,,,,,,186.0,,2016,12,,0.6881720430107527,,,,0.0,0.05913978494623656,,,,,,,0.25268817204301075,,,,,,,0.0,
LU,2017-01,0.0,46.867,6.023,11.694,,29.15,0.0,0.0,39.402,124.334,4.868,0.0,119.466,0.0,20.821,20.821,0.0,2.019,0.0,2.019,0.0,194.041,0.0,2017,1,0.2030601780036178,0.6407614885513887,0.025087481511639295,0.0,0.6156740070397493,0.0,0.1073020650274942,0.1073020650274942,0.0,0.010405017496302328,0.0,0.010405017496302328,0.0,0.24153142892481486,0.06026561396818199,0.03103983178812725,0.0,0.15022598316850563,0.0,,0.0,0.0
LU,2017-02,0.0,40.099,5.549,10.874,,23.676,0.0,0.0,48.764,129.443,11.972,0.0,117.471,0.0,22.54,22.54,0.0,3.378,0.0,3.378,0.0,195.46,0.0,2017,2,0.24948327023431904,0.6622480302875269,0.06125038371022203,0.0,0.6009976465773048,0.0,0.11531771206384937,0.11531771206384937,0.0,0.017282308400695796,0.0,0.017282308400695796,0.0,0.20515194924792793,0.055632866059551825,0.028389440294689452,0.0,0.12112964289368668,0.0,,0.0,0.0
LU,2017-03,0.0,37.62,3.688,10.75,,23.182,0.0,0.0,62.589,130.438,14.617,0.0,115.821,0.0,28.297,28.297,0.0,8.925,0.0,8.925,0.0,205.28,0.0,2017,3,0.30489575214341386,0.6354150428682774,0.0712051831644583,0.0,0.5642098597038192,0.0,0.13784586905689789,0.13784586905689789,0.0,0.043477201870615746,0.0,0.043477201870615746,0.0,0.18326188620420888,0.05236749805144193,0.017965705378020266,0.0,0.11292868277474669,0.0,,0.0,0.0
LU,2017-04,0.0,37.124,5.742,13.176,,18.206,0.0,0.0,45.776,129.283,4.973,0.0,124.31,0.0,14.775,14.775,0.0,12.852,0.0,12.852,0.0,194.034,0.0,2017,4,0.23591741653524642,0.6662904439428141,0.025629528845460076,0.0,0.6406609150973541,0.0,0.07614644856056156,0.07614644856056156,0.0,0.06623581434181638,0.0,0.06623581434181638,0.0,0.19132729315480795,0.0679056247874084,0.029592751785769505,0.0,0.09382891658163002,0.0,,0.0,0.0
LU,2017-05,0.0,33.454,5.706,13.113,,14.635,0.0,0.0,45.465,94.812,4.426,0.0,90.386,0.0,12.749,12.749,0.0,15.177,0.0,15.177,0.0,156.192,0.0,2017,5,0.2910840503995083,0.6070221266133988,0.028336918664208153,0.0,0.5786852079491906,0.0,0.0816238987912313,0.0816238987912313,0.0,0.09716886908420405,0.0,0.09716886908420405,0.0,0.21418510551116574,0.08395436385986478,0.0365319606637984,0.0,0.09369878098750256,0.0,,0.0,0.0
LU,2017-06,0.0,31.037,5.784,13.154,,12.099,0.0,0.0,47.872,80.562,2.018,0.0,78.544,0.0,16.803,16.803,0.0,15.897,0.0,15.897,0.0,144.299,0.0,2017,6,0.3317555908218352,0.5582990873117624,0.013984850899867634,0.0,0.5443142364118947,0.0,0.11644571341450738,0.11644571341450738,0.0,0.11016708362497314,0.0,0.11016708362497314,0.0,0.21508811564875707,0.09115794288248705,0.04008343786166224,0.0,0.0838467349046078,0.0,,0.0,0.0
LU,2017-07,0.0,32.211,6.167,14.104,,11.94,0.0,0.0,48.104,75.42,1.863,0.0,73.557,0.0,17.518,17.518,0.0,14.619,0.0,14.619,0.0,139.768,0.0,2017,7,0.3441703394196096,0.5396084940758972,0.013329231297578846,0.0,0.5262792627783184,0.0,0.12533627153568772,0.12533627153568772,0.0,0.10459475702592869,0.0,0.10459475702592869,0.0,0.2304604773624864,0.1009100795604144,0.04412311831034285,0.0,0.08542727949172915,0.0,,0.0,0.0
LU,2017-08,0.0,28.901,5.533,12.464,,10.904,0.0,0.0,39.281,112.926,2.056,0.0,110.87,0.0,13.457,13.457,0.0,11.304,0.0,11.304,0.0,166.588,0.0,2017,8,0.23579729632386487,0.6778759574519173,0.012341825341561218,0.0,0.6655341321103562,0.0,0.0807801282205201,0.0807801282205201,0.0,0.06785602804523735,0.0,0.06785602804523735,0.0,0.17348788628232525,0.07481931471654621,0.033213676855475785,0.0,0.06545489471030326,0.0,,0.0,0.0
LU,2017-09,0.0,28.054,3.234,11.911,,12.909,0.0,0.0,42.086,120.841,3.384,0.0,117.457,0.0,17.68,17.68,0.0,9.111,0.0,9.111,0.0,175.686,0.0,2017,9,0.23955238322917022,0.6878237309745796,0.019261637239165328,0.0,0.6685620937354143,0.0,0.10063408581218765,0.10063408581218765,0.0,0.05185956763771729,0.0,0.05185956763771729,0.0,0.15968261557551539,0.06779709254009994,0.01840784126225197,0.0,0.07347768177316348,0.0,,0.0,0.0
LU,2017-10,0.0,35.577,5.257,13.236,,17.084,0.0,0.0,50.775,150.2,4.727,0.0,145.473,0.0,27.16,27.16,0.0,5.652,0.0,5.652,0.0,218.589,0.0,2017,10,0.23228524765656094,0.6871343022750458,0.021625058900493623,0.0,0.6655092433745523,0.0,0.12425144906651296,0.12425144906651296,0.0,0.02585674484992383,0.0,0.02585674484992383,0.0,0.16275750380851733,0.060551994839630544,0.024049700579626604,0.0,0.07815580838926021,0.0,,0.0,0.0
LU,2017-11,0.0,41.809,6.059,13.281,,22.469,0.0,0.0,48.403,119.547,9.87,0.0,109.677,0.0,22.87,22.87,0.0,2.382,0.0,2.382,0.0,186.608,0.0,2017,11,0.2593833061819429,0.6406316985338248,0.052891623081539905,0.0,0.587740075452285,0.0,0.1225563748606705,0.1225563748606705,0.0,0.012764726056760697,0.0,0.012764726056760697,0.0,0.22404720054874389,0.07117058218297179,0.03246913315613478,0.0,0.12040748520963732,0.0,,0.0,0.0
LU,2017-12,0.0,41.26,6.26,13.0,,22.0,0.0,0.0,52.412,143.116,16.749,0.0,126.367,0.0,20.663,20.663,0.0,2.0,0.0,2.0,0.0,207.039,0.0,2017,12,0.2531503726351074,0.6912514067397931,0.08089780186341704,0.0,0.610353604876376,0.0,0.09980245267799787,0.09980245267799787,0.0,0.009660015745825666,0.0,0.009660015745825666,0.0,0.1992861248363835,0.06279010234786683,0.030235849284434336,0.0,0.10626017320408233,0.0,,0.0,0.0
LU,2018-01,0.0,46.938,5.457,16.435,,25.046,0.0,0.0,71.923,125.877,14.965,0.0,110.912,0.0,38.918,38.918,0.0,1.605,0.0,1.605,0.0,213.338,0.0,2018,1,0.3371316877443306,0.5900355304727709,0.07014690303649608,0.0,0.5198886274362748,0.0,0.18242413447205844,0.18242413447205844,0.0,0.007523272928404691,0.0,0.007523272928404691,0.0,0.220017062126766,0.0770373773073714,0.02557912795657595,0.0,0.11740055686281863,0.0,,0.0,0.0
LU,2018-02,0.0,44.485,4.728,15.634,,24.123,0.0,0.0,57.917,109.619,12.8,0.0,96.819,0.0,24.617,24.617,0.0,4.866,0.0,4.866,0.0,183.587,0.0,2018,2,0.31547440722927006,0.5970956549211001,0.06972171232167856,0.0,0.5273739425994216,0.0,0.1340890150174032,0.1340890150174032,0.0,0.02650514469978811,0.0,0.02650514469978811,0.0,0.24231018536170862,0.0851585351904002,0.025753457488820016,0.0,0.13139819268248842,0.0,,0.0,0.0
LU,2018-03,0.0,42.519,2.3,15.81,,24.409,0.0,0.0,60.764,139.429,13.746,0.0,125.683,0.0,24.842,24.842,0.0,6.366,0.0,6.366,0.0,213.156,0.0,2018,3,0.28506821295201634,0.6541171723995571,0.06448798063390193,0.0,0.5896291917656552,0.0,0.11654375199384487,0.11654375199384487,0.0,0.02986545065585768,0.0,0.02986545065585768,0.0,0.19947362495074028,0.07417102966841187,0.010790219369851188,0.0,0.11451237591247723,0.0,,0.0,0.0
LU,2018-04,0.0,35.901,6.109,15.323,,14.469,0.0,0.0,60.989,141.718,11.167,0.0,130.551,0.0,22.346,22.346,0.0,12.153,0.0,12.153,0.0,212.118,0.0,2018,4,0.2875239253622983,0.668109259940222,0.05264522577056167,0.0,0.6154640341696602,0.0,0.1053470238263608,0.1053470238263608,0.0,0.057293581874239816,0.0,0.057293581874239816,0.0,0.16925013435917746,0.07223809389113607,0.028800007542971365,0.0,0.06821203292507001,0.0,,0.0,0.0
LU,2018-05,0.0,35.598,6.408,18.621,,10.569,0.0,0.0,57.944,135.532,6.982,0.0,128.55,0.0,15.994,15.994,0.0,16.347,0.0,16.347,0.0,203.471,0.0,2018,5,0.28477768330622055,0.666099837323255,0.034314472332666573,0.0,0.6317853649905883,0.0,0.07860579640341867,0.07860579640341867,0.0,0.08034068737068183,0.0,0.08034068737068183,0.0,0.1749536789026446,0.09151672719945347,0.03149343149638032,0.0,0.051943520206810805,0.0,,0.0,0.0
LU,2018-06,0.0,31.419,6.063,16.315,,9.041,0.0,0.0,52.047,109.977,7.7,0.0,102.277,0.0,12.948,12.948,0.0,15.084,0.0,15.084,0.0,169.428,0.0,2018,6,0.3071924357249097,0.649107585523054,0.04544703354817386,0.0,0.6036605519748802,0.0,0.07642184290672144,0.07642184290672144,0.0,0.08902896805722785,0.0,0.08902896805722785,0.0,0.18544160351299668,0.09629459121278656,0.03578511226007507,0.0,0.053361900040135045,0.0,,0.0,0.0
LU,2018-07,0.0,29.772,6.12,16.686,,6.966,0.0,0.0,47.14,50.357,2.124,0.0,48.233,0.0,10.918,10.918,0.0,17.412,0.0,17.412,0.0,108.459,0.0,2018,7,0.43463428576697183,0.46429526364801443,0.019583437059165217,0.0,0.4447118265888492,0.0,0.100664767331434,0.100664767331434,0.0,0.16053992753021878,0.0,0.16053992753021878,0.0,0.27450004149033275,0.15384615384615385,0.0564268525433574,0.0,0.0642270351008215,0.0,,0.0,0.0
LU,2018-08,0.0,29.246,5.638,15.62,,7.988,0.0,0.0,45.901,80.261,1.34,0.0,78.921,0.0,14.589,14.589,0.0,14.352,0.0,14.352,0.0,138.448,0.0,2018,8,0.33153963943141107,0.5797194614584537,0.009678724141916098,0.0,0.5700407373165376,0.0,0.10537530336299548,0.10537530336299548,0.0,0.10366346931699988,0.0,0.10366346931699988,0.0,0.21124176586155088,0.11282214260949959,0.04072287068068878,0.0,0.05769675257136253,0.0,,0.0,0.0
