country,year,TOTAL,RA000,RA100,RA110,RA120,RA130,RA200,RA300,RA310,RA320,RA400,RA410,RA420,RA500_5160,CF,CF_R,CF_NR_OTH,C0000,G3000,O4000XBIO,FE,N9000,X9900,share_ra000,share_ra100,share_ra110,share_ra120,share_ra130,share_ra200,share_ra300,share_ra310,share_ra320,share_ra400,share_ra410,share_ra420,share_ra500_5160,share_cf,share_cf_r,share_cf_nr_oth,share_c0000,share_g3000,share_o4000xbio,share_fe,share_n9000,share_x9900
ME,2017,2335.0,1070.0,1032.0,1032.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,1265.0,0.0,0.0,1265.0,0.0,0.0,,0.0,0.0,0.4582441113490364,0.44197002141327624,0.44197002141327624,0.0,0.0,0.0,0.016274089935760173,0.016274089935760173,0.0,0.0,0.0,0.0,0.0,0.5417558886509636,0.0,0.0,0.5417558886509636,0.0,0.0,,0.0,0.0
ME,2018,3743.0,2299.0,2137.0,2137.0,0.0,0.0,0.0,162.0,162.0,0.0,0.0,0.0,0.0,0.0,1444.0,0.0,0.0,1444.0,0.0,0.0,,0.0,0.0,0.6142131979695431,0.570932407160032,0.570932407160032,0.0,0.0,0.0,0.04328079080951109,0.04328079080951109,0.0,0.0,0.0,0.0,0.0,0.38578680203045684,0.0,0.0,0.38578680203045684,0.0,0.0,,0.0,0.0
ME,2019,3304.615,1914.508,1621.099,1621.099,0.0,0.0,0.0,293.409,293.409,0.0,0.0,0.0,0.0,0.0,1390.107,0.0,0.0,1390.107,0.0,0.0,,0.0,0.0,0.5793437359571387,0.49055608595857614,0.49055608595857614,0.0,0.0,0.0,0.08878764999856262,0.08878764999856262,0.0,0.0,0.0,0.0,0.0,0.42065626404286127,0.0,0.0,0.42065626404286127,0.0,0.0,,0.0,0.0
ME,2020,3235.89,1748.428,1439.501,1439.501,0.0,0.0,0.0,306.719,306.719,0.0,2.208,0.0,2.208,0.0,1487.462,0.0,0.0,1487.462,0.0,0.0,,0.0,0.0,0.5403236822018054,0.44485473857269564,0.44485473857269564,0.0,0.0,0.0,0.09478659657775759,0.09478659657775759,0.0,0.0006823470513521783,0.0,0.0006823470513521783,0.0,0.4596763177981946,0.0,0.0,0.4596763177981946,0.0,0.0,,0.0,0.0
ME,2021,3652.635,2320.022,1999.612,1999.612,0.0,0.0,0.0,317.966,317.966,0.0,2.444,0.0,2.444,0.0,1332.613,0.0,0.0,1332.613,0.0,0.0,,0.0,0.0,0.6351639296015068,0.5474436947573464,0.5474436947573464,0.0,0.0,0.0,0.08705112884260266,0.08705112884260266,0.0,0.0006691060015577794,0.0,0.0006691060015577794,0.0,0.36483607039849314,0.0,0.0,0.36483607039849314,0.0,0.0,,0.0,0.0
ME,2022,3216.085,1761.945,1436.622,1436.622,0.0,0.0,0.0,322.653,322.653,0.0,2.67,0.0,2.67,0.0,1454.1399999999999,0.0,0.0,1454.1399999999999,0.0,0.0,,0.0,0.0,0.5478539901774984,0.44669901448500277,0.44669901448500277,0.0,0.0,0.0,0.10032477375442503,0.10032477375442503,0.0,0.0008302019380706666,0.0,0.0008302019380706666,0.0,0.4521460098225015,0.0,0.0,0.4521460098225015,0.0,0.0,,0.0,0.0
ME,2023,4059.385,2536.402,2209.842,2209.842,0.0,0.0,0.0,309.959,309.959,0.0,16.601,0.0,16.601,0.0,1522.983,0.0,0.0,1522.983,0.0,0.0,,0.0,0.0,0.6248242036663189,0.5443785203916357,0.5443785203916357,0.0,0.0,0.0,0.07635614754451721,0.07635614754451721,0.0,0.004089535730166022,0.0,0.004089535730166022,0.0,0.37517579633368103,0.0,0.0,0.37517579633368103,0.0,0.0,,0.0,0.0
ME,2024,3446.804,2108.965,1756.002,1756.002,0.0,0.0,0.0,291.462,291.462,0.0,61.501,0.0,61.501,0.0,1337.839,0.0,0.0,1337.839,0.0,0.0,1337.839,0.0,0.0,0.6118610167563924,0.5094580370685423,0.5094580370685423,0.0,0.0,0.0,0.08456007362182473,0.08456007362182473,0.0,0.017842906066025222,0.0,0.017842906066025222,0.0,0.3881389832436077,0.0,0.0,0.3881389832436077,0.0,0.0,0.3881389832436077,0.0,0.0
MK,2015,5254.0,,1828.0,,,,0.0,121.0,,,,,,,3268.0,,,,,,,0.0,,,0.34792539017891133,,,,0.0,0.023030072325846973,,,,,,,0.622002283974115,,,,,,,0.0,
MK,2016,5285.0,,1869.0,,,,0.0,110.0,,,,,,,3118.0,,,,,,,0.0,,,0.3536423841059603,,,,0.0,0.020813623462630087,,,,,,,0.5899716177861873,,,,,,,0.0,
MK,2017,5225.707,1278.291,1092.509,1092.509,0.0,0.0,0.0,110.48,110.48,0.0,23.751,0.0,23.751,0.0,3998.968,51.551,0.0,3145.052,802.365,0.0,,0.0,0.0,0.24461589599263792,0.2090643428726486,0.2090643428726486,0.0,0.0,0.0,0.02114163691152221,0.02114163691152221,0.0,0.004545030940311043,0.0,0.004545030940311043,0.0,0.7652491806371845,0.00986488526815606,0.0,0.6018423918524326,0.15354190351659594,0.0,,0.0,0.0
MK,2018,5203.736,1948.672,1774.496,1774.496,0.0,0.0,0.0,97.33800000000001,97.33800000000001,0.0,22.788,0.0,22.788,0.0,3309.114,54.050000000000004,0.0,2613.0389999999998,642.0250000000001,0.0,,0.0,0.0,0.37447556909112995,0.34100423234383914,0.34100423234383914,0.0,0.0,0.0,0.018705407038327848,0.018705407038327848,0.0,0.00437916143324719,0.0,0.00437916143324719,0.0,0.6359111991845858,0.010386768275715757,0.0,0.5021467268900651,0.12337770401880498,0.0,,0.0,0.0
MK,2019,5505.663,1335.145,1155.009,1155.009,0.0,0.0,0.0,101.806,101.806,0.0,23.227,0.0,23.227,0.0,4225.621,55.103,0.0,3240.385,930.133,0.0,,0.0,0.0,0.24250394548304174,0.20978563344687098,0.20978563344687098,0.0,0.0,0.0,0.01849114266528845,0.01849114266528845,0.0,0.004218747133633134,0.0,0.004218747133633134,0.0,0.7675044767542075,0.010008422237249175,0.0,0.5885549115519785,0.1689411429649799,0.0,,0.0,0.0
MK,2020,5033.023,1469.623,1271.903,1271.903,0.0,0.0,0.0,116.885,116.885,0.0,23.537,0.0,23.537,0.0,3620.698,57.298,0.0,2450.934,1112.4279999999999,0.0,,0.0,0.0,0.291996082672382,0.25271154135397356,0.25271154135397356,0.0,0.0,0.0,0.02322361729719892,0.02322361729719892,0.0,0.004676513498944868,0.0,0.004676513498944868,0.0,0.7193883278498826,0.011384410522264651,0.0,0.4869705542772207,0.22102581291601486,0.0,,0.0,0.0
MK,2021,5193.258,1627.051,1446.23,1446.23,0.0,0.0,0.0,103.318,103.318,0.0,23.685,0.0,23.685,0.0,3620.025,53.818,0.0,2037.456,1528.751,0.0,,0.0,0.0,0.3133006293929553,0.2784822167510261,0.2784822167510261,0.0,0.0,0.0,0.019894640320199768,0.019894640320199768,0.0,0.004560720842292064,0.0,0.004560720842292064,0.0,0.6970624220864822,0.010363051479437379,0.0,0.3923271287503914,0.2943722418566534,0.0,,0.0,0.0
MK,2022,5433.738,1529.75,1340.213,1340.213,0.0,0.0,0.0,107.656,107.656,0.0,32.494,0.0,32.494,0.0,3953.375,49.387,0.0,2723.6639999999998,931.717,248.607,,0.0,0.0,0.2815281119553427,0.246646599449587,0.246646599449587,0.0,0.0,0.0,0.0198125121233302,0.0198125121233302,0.0,0.005980045412568659,0.0,0.005980045412568659,0.0,0.7275608430145141,0.009088954969856846,0.0,0.5012505203600173,0.171468885691581,0.04575248199305892,,0.0,0.0
MK,2023,6433.269,2143.033,1617.887,1617.887,0.0,0.0,0.0,157.647,157.647,0.0,307.467,0.0,307.467,0.0,4350.268,60.032,0.0,2564.475,1345.659,380.10200000000003,,0.0,0.0,0.3331172689965241,0.2514875407821436,0.2514875407821436,0.0,0.0,0.0,0.02450496007550749,0.02450496007550749,0.0,0.04779327586021974,0.0,0.04779327586021974,0.0,0.6762142232821292,0.009331492278653356,0.0,0.3986270432652513,0.20917188446495866,0.05908380327326589,,0.0,0.0
MK,2024,5360.818,1854.566,1361.565,1361.565,0.0,0.0,0.0,165.239,165.239,0.0,269.861,0.0,269.861,0.0,3564.1530000000002,57.900999999999996,0.0,2248.575,1257.677,0.0,3506.252,0.0,0.0,0.34594832355808386,0.25398455981904255,0.25398455981904255,0.0,0.0,0.0,0.03082346761259196,0.03082346761259196,0.0,0.05033951908085669,0.0,0.05033951908085669,0.0,0.6648524534875089,0.010800777045592668,0.0,0.41944624868816655,0.23460542775374948,0.0,0.6540516764419161,0.0,0.0
MT,2015,1141.0,,0.0,,,,0.0,0.0,,,,,,,1141.0,,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,1.0,,,,,,,0.0,
MT,2016,676.0,,0.0,,,,0.0,0.0,,,,,,,676.0,,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,1.0,,,,,,,0.0,
MT,2017,1570.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1440.924,0.0,1369.268,0.0,0.0,71.512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.9174213560979585,0.0,0.8717987245833503,0.0,0.0,0.04553094820911943,,0.0,0.0
MT,2018,1888.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,171.90800000000002,0.0,1716.49,0.0,1716.49,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09103377571888978,0.0,0.9089662242811103,0.0,0.9089662242811103,0.0,,,,0.0,0.0
MT,2019,1993.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,194.411,0.0,1799.137,0.0,0.0,0.0,1775.7820000000002,23.355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09752009984209059,0.0,0.9024799001579094,0.0,0.0,0.0,0.8907646066209592,0.011715293536950201,,0.0,0.0
MT,2020,2072.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,234.245,0.0,1838.073,0.0,0.0,0.0,1784.144,53.929,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.11303525810227966,0.0,0.8869647418977202,0.0,0.0,0.0,0.8609412262017702,0.02602351569595014,,0.0,0.0
MT,2021,2147.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1897.21,0.0,0.0,0.0,1854.0810000000001,43.129,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.8832658503530577,0.0,0.0,0.0,0.863186695773503,0.020079154579554725,,0.0,0.0
MT,2022,2229.301,75.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.774,0.0,75.774,0.0,1944.702,0.0,0.0,0.0,1888.548,56.154,,0.0,0.0,0.03399002647018057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03399002647018057,0.0,0.03399002647018057,0.0,0.8723371137410336,0.0,0.0,0.0,0.8471480522370016,0.025189061504031985,,0.0,0.0
MT,2023,2283.467,306.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.156,0.0,306.156,0.0,1977.311,0.0,0.0,0.0,1960.806,16.505,,0.0,0.0,0.13407507093380372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13407507093380372,0.0,0.13407507093380372,0.0,0.8659249290661962,0.0,0.0,0.0,0.8586968850436638,0.0072280440225324025,,0.0,0.0
MT,2024,2138.604,336.006,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.0,326.676,0.0,326.676,0.0,1811.895,9.297,0.0,0.0,1794.8229999999999,7.775,1802.598,0.0,0.0,0.15711464113973414,0.0,0.0,0.0,0.0,0.0,1.543062670788982e-05,1.543062670788982e-05,0.0,0.15275198213413985,0.0,0.15275198213413985,0.0,0.8472325872391523,0.004347228378886414,0.0,0.0,0.8392498096889373,0.003635549171328587,0.8428853588602659,0.0,0.0
NL,2015,104431.0,,90.0,,,,0.0,7490.0,,,,,,,92990.0,,,,,,,3861.0,,,0.0008618130631708976,,,,0.0,0.07172199825722247,,,,,,,0.8904444082695752,,,,,,,0.036971780410031505,
NL,2016,110457.0,,105.0,,,,0.0,7907.0,,,,,,,98806.0,,,,,,,3970.0,,,0.0009505961595915153,,,,0.0,0.07158441746562011,,,,,,,0.8945200394723739,,,,,,,0.03594158812931729,
NL,2017,111521.0,16328.0,57.0,57.0,0.0,0.0,0.0,10740.0,6897.0,3843.0,1878.0,0.0,1878.0,0.0,95624.0,3653.0,1218.0,30750.0,52566.0,115.0,,3222.0,0.0,0.14641188655051515,0.0005111144986146107,0.0005111144986146107,0.0,0.0,0.0,0.09630473184422665,0.061844854332367895,0.03445987751185875,0.016839877691197172,0.0,0.016839877691197172,0.0,0.8574528564126935,0.032756162516476714,0.01092170981250168,0.27573282162103996,0.471355170775011,0.0010311959182575478,,0.028891419553267995,0.0
NL,2018,112551.371,19020.0,86.0,86.0,0.0,0.0,0.0,12279.0,8730.0,3549.0,2423.0,0.0,2423.0,0.0,94450.0,4232.0,1269.0,31653.0,56777.0,494.0,,3313.371,0.0,0.1689895008031488,0.0007640955346514616,0.0007640955346514616,0.0,0.0,0.0,0.10909684965099181,0.07756458159892161,0.0315322680520702,0.021527947447215014,0.0,0.021527947447215014,0.0,0.8391723633468667,0.037600608170290525,0.011274851552008193,0.2812315809107292,0.5044540950105353,0.004389106908346767,,0.029438744020274975,0.0
NL,2019,117571.759,21977.747,74.18199999999999,74.18199999999999,0.0,0.0,0.0,11507.927,7935.066000000001,3572.861,5336.045,0.0,5336.045,0.0,96460.08499999999,5059.593,1576.828,19266.177,69172.266,1385.221,,3700.299,493.221,0.18693049408234164,0.000630950839138164,0.000630950839138164,0.0,0.0,0.0,0.09788002746475877,0.06749125867888053,0.030388768785878244,0.045385431377274875,0.0,0.045385431377274875,0.0,0.8204358412295251,0.04303408440116984,0.013411622088600375,0.16386738757561667,0.5883408276642352,0.011781919499903034,,0.031472685545174156,0.004195063544128824
NL,2020,120116.545,32050.065,46.066,46.066,0.0,0.0,0.0,15339.130000000001,9855.589,5483.541,8764.733,0.0,8764.733,0.0,91680.886,7900.1359999999995,1614.894,9585.517,71265.561,1314.778,,3865.112,420.618,0.2668247325961632,0.00038351086438591787,0.00038351086438591787,0.0,0.0,0.0,0.12770205803039042,0.08205022047545574,0.04565183755493467,0.07296857397954629,0.0,0.07296857397954629,0.0,0.763266092943316,0.06577058972184056,0.013444392693779197,0.07980180415612187,0.5933034537415308,0.010945852630043596,,0.03217801511024147,0.003501749072119915
NL,2021,118036.81,39204.321,83.341,83.341,0.0,0.0,0.0,17929.128,9976.913,7952.215,11499.167,0.0,11499.167,0.0,84393.332,9692.685,1575.773,16534.933,55308.484,1281.457,,3618.032,513.8100000000001,0.33213639880644014,0.0007060594063834832,0.0007060594063834832,0.0,0.0,0.0,0.15189437938893807,0.08452374305947442,0.06737063632946366,0.09742017765475024,0.0,0.09742017765475024,0.0,0.7149746930639688,0.08211578235636832,0.013349844002053256,0.14008285212045293,0.4685697961508787,0.010856418434215564,,0.030651726355532653,0.004352964130426772
NL,2022,118354.24799999999,47420.95,49.997,49.997,0.0,0.0,0.0,21152.108,13121.975,8030.133,17655.587,0.0,17655.587,0.0,75077.109,8563.258,1597.852,16482.149,46876.076,1557.774,,3929.994,489.45300000000003,0.40066960672167845,0.00042243519641137005,0.00042243519641137005,0.0,0.0,0.0,0.17871862106715428,0.11087033394863868,0.0678482871185156,0.14917577778872795,0.0,0.14917577778872795,0.0,0.6343423262678328,0.07235277266938488,0.013500588504436277,0.1392611526710896,0.39606585139216977,0.013161961030752355,,0.033205348066594115,0.0041354916132794834
NL,2023,118132.15299999999,56001.007,68.027,68.027,0.0,0.0,0.0,29164.498,17615.123,11549.375,19992.615,0.0,19992.615,0.0,64706.065,6775.867,1419.222,10146.323,44874.135,1490.518,,3767.0860000000002,433.862,0.4740538928465987,0.0005758550764752422,0.0005758550764752422,0.0,0.0,0.0,0.2468802714532766,0.14911370488608636,0.09776656656719022,0.16923940258669462,0.0,0.16923940258669462,0.0,0.5477430433355431,0.05735836373015229,0.012013850285112471,0.0858895968822307,0.37986385467807404,0.012617377759973613,,0.03188874412540336,0.0036726834226072226
NL,2024,120139.797,60796.366,85.39099999999999,85.39099999999999,0.0,0.0,0.0,32699.583,17517.841,15181.742,21645.138,0.0,21645.138,0.0,61764.376000000004,6366.254,1525.674,9607.46,42934.925,1330.063,55398.122,3382.408,562.901,0.5060468514026205,0.0007107636447895778,0.0007107636447895778,0.0,0.0,0.0,0.272179442753678,0.1458121408345646,0.12636730191911344,0.18016626081031248,0.0,0.18016626081031248,0.0,0.514104214775725,0.052990384193840445,0.012699155800970764,0.07996900477532852,0.3573747090649737,0.011070960940611545,0.46111383058188454,0.02815393470325241,0.004685383312242487
NO,2015,143880.0,,137922.0,,,,0.0,2515.0,,,,,,,3467.0,,,,,,,0.0,,,0.9585904920767306,,,,0.0,0.0174798443147067,,,,,,,0.02409646927995552,,,,,,,0.0,
NO,2016,145315.0,,139926.0,,,,0.0,2028.0,,,,,,,3375.0,,,,,,,0.0,,,0.9629150466228538,,,,0.0,0.013955888930943124,,,,,,,0.023225406874720435,,,,,,,0.0,
NO,2017,149253.163,146050.977,142995.968,140139.41700000002,2856.551,0.0,0.0,2849.551,2849.551,0.0,0.0,0.0,0.0,0.0,3407.6440000000002,205.458,680.779,0.0,2521.407,0.0,,0.0,0.0,0.9785452721025417,0.9580766338600141,0.938937669280751,0.019138964579263222,0.0,0.0,0.01909206440067203,0.01909206440067203,0.0,0.0,0.0,0.0,0.0,0.022831301739313893,0.0013765738418555324,0.004561236668733111,0.0,0.01689349122872525,0.0,,0.0,0.0
NO,2018,146845.187,143562.318,139512.026,136021.108,3490.918,0.0,0.0,3875.881,3875.881,0.0,0.0,0.0,0.0,0.0,3457.2799999999997,174.411,1110.285,0.0,2172.584,0.0,,0.0,0.0,0.977644013623681,0.9500619587892929,0.9262891809998512,0.02377277778944161,0.0,0.0,0.026394334599471752,0.026394334599471752,0.0,0.0,0.0,0.0,0.0,0.023543706611235407,0.0011877202349165178,0.007560921966070294,0.0,0.014795064410248596,0.0,,0.0,0.0
NO,2019,134634.633,131554.693,125795.918,123701.091,2094.827,0.0,0.0,5536.251,5536.251,0.0,0.0,0.0,0.0,0.0,3302.464,222.524,700.433,0.0,2379.507,0.0,,0.0,0.0,0.9771237167482753,0.934350361396239,0.9187910141961764,0.01555934720006256,0.0,0.0,0.04112055625390237,0.04112055625390237,0.0,0.0,0.0,0.0,0.0,0.02452908234985867,0.0016527990981339846,0.0052024726802649655,0.0,0.01767381057145972,0.0,,0.0,0.0
NO,2020,154129.122,151724.105,141585.06399999998,139336.702,2248.362,0.0,0.0,9910.592,9910.592,0.0,0.0,0.0,0.0,0.0,2633.466,228.449,736.556,0.0,1668.461,0.0,,0.0,0.0,0.9843960896630555,0.9186133169564151,0.9040257946840181,0.014587522272397036,0.0,0.0,0.06430058039258797,0.06430058039258797,0.0,0.0,0.0,0.0,0.0,0.017086102650996738,0.0014821923140521103,0.004778824341839825,0.0,0.010825085995104806,0.0,,0.0,0.0
NO,2021,157092.759,155644.606,143669.742,138812.439,4857.303,0.0,0.0,11767.036,11767.036,0.0,0.0,0.0,0.0,0.0,1655.981,207.828,1448.153,0.0,,0.0,,0.0,0.0,0.9907815420060195,0.9145535600402818,0.883633592557885,0.03091996748239682,0.0,0.0,0.0749050183783455,0.0749050183783455,0.0,0.0,0.0,0.0,0.0,0.010541421581372825,0.0013229635873923382,0.009218457993980488,0.0,,0.0,,0.0,0.0
NO,2022,145954.94400000002,143808.899,128736.794,126358.562,2378.232,0.0,0.0,14821.467,14821.467,0.0,0.0,0.0,0.0,0.0,2396.683,250.638,2146.045,0.0,,0.0,,0.0,0.0,0.9852965241108926,0.8820310602154044,0.8657367714792861,0.016294288736118455,0.0,0.0,0.10154823532390926,0.10154823532390926,0.0,0.0,0.0,0.0,0.0,0.016420704460686168,0.0017172285715789113,0.014703475889107257,0.0,,0.0,,0.0,0.0
NO,2023,153995.747,151668.314,137327.299,134856.007,2471.292,0.0,0.0,13985.082,13985.082,0.0,0.0,0.0,0.0,0.0,2683.366,355.933,2327.433,0.0,,0.0,,0.0,0.0,0.984886381310258,0.8917603354331597,0.8757125415937624,0.016047793839397397,0.0,0.0,0.09081472879897132,0.09081472879897132,0.0,0.0,0.0,0.0,0.0,0.017424935767868965,0.0023113170781268394,0.015113618689742127,0.0,,0.0,,0.0,0.0
NO,2024,157153.687,154997.111,140014.008,136789.312,3224.696,0.0,0.0,14544.676,14544.676,0.0,250.445,0.0,250.445,0.0,2344.558,187.982,2156.576,0.0,,0.0,2156.576,0.0,0.0,0.9862772802778722,0.8909368317906534,0.870417453202991,0.020519378587662406,0.0,0.0,0.09255065075247008,0.09255065075247008,0.0,0.0015936310803831156,0.0,0.0015936310803831156,0.0,0.01491888637649335,0.0011961666543655446,0.013722719722127805,0.0,,0.0,0.013722719722127805,0.0,0.0
PL,2015,149463.0,,11384.0,,,,0.0,10562.0,,,,,,,127515.0,,,,,,,0.0,,,0.076166007640687,,,,0.0,0.07066631875447435,,,,,,,0.8531542923666727,,,,,,,0.0,
PL,2016,150503.0,,9767.0,,,,0.0,12026.0,,,,,,,128709.0,,,,,,,0.0,,,0.06489571636445784,,,,0.0,0.07990538394583496,,,,,,,0.855192255303881,,,,,,,0.0,
PL,2017,154191.75,22754.756999999998,3017.04,2556.308,0.0,460.73199999999997,0.0,14532.168,14532.168,0.0,163.117,0.0,163.117,0.0,136479.425,5503.164,1313.951,120643.821,9018.485,0.0,,0.0,0.0,0.14757441302793436,0.01956680561703204,0.01657875988825602,0.0,0.0029880457287760204,0.0,0.09424737704838293,0.09424737704838293,0.0,0.0010578840956147135,0.0,0.0010578840956147135,0.0,0.8851279332389702,0.0356903919956807,0.008521538927990634,0.7824272115726035,0.058488764800970226,0.0,,0.0,0.0
PL,2018,154096.5,20332.953999999998,2353.336,1950.976,0.0,402.36,0.0,12487.345,12487.345,0.0,298.432,0.0,298.432,0.0,138957.387,5596.201,1214.138,120072.48300000001,12074.564,0.0,,0.0,0.0,0.13194948619858335,0.015271832909897368,0.012660741807893106,0.0,0.002611091102004264,0.0,0.08103587686936432,0.08103587686936432,0.0,0.0019366565755873756,0.0,0.0019366565755873756,0.0,0.9017556336451509,0.036316210945738545,0.007879075773946845,0.7792031811235168,0.07835715931250872,0.0,,0.0,0.0
PL,2019,148698.073,23852.018,2628.283,1938.272,0.0,690.011,0.0,14702.974,14702.974,0.0,722.687,0.0,722.687,0.0,130644.129,6488.085,1100.307,108595.39199999999,14460.346,0.0,,0.0,0.0,0.1604056967167288,0.01767529966578652,0.013034950358771629,0.0,0.004640349307014893,0.0,0.09887803993263584,0.09887803993263584,0.0,0.004860096606631883,0.0,0.004860096606631883,0.0,0.8785865637949457,0.043632609818689445,0.007399604969998501,0.7303079980061341,0.0972463577251603,0.0,,0.0,0.0
PL,2020,142858.557,26370.797,2902.305,2100.63,,801.675,0.0,15253.842,15253.842,0.0,1964.819,0.0,1964.819,0.0,122737.591,7051.505999999999,1116.386,98795.41799999999,15774.18,,,0.0,0.0,0.18459375170645184,0.020315933892570397,0.014704264442486285,,0.005611669450084113,0.0,0.10677583702598928,0.10677583702598928,0.0,0.013753596853144751,0.0,0.013753596853144751,0.0,0.8591546322282956,0.04936005338483154,0.00781462464303066,0.6915610802368667,0.11041816697056515,,,0.0,0.0
PL,2021,163252.043,28894.323,3068.327,2335.111,,733.216,0.0,15997.088,15997.088,0.0,3844.512,0.0,3844.512,0.0,140342.116,6717.612,1227.002,117221.179,15176.322,,,0.0,0.0,0.17699210661639314,0.01879502971978121,0.014303716860682717,,0.004491312859098492,0.0,0.09799012438698852,0.09799012438698852,0.0,0.023549549085888008,0.0,0.023549549085888008,0.0,0.8596652968073423,0.0411487162828339,0.007515997824296752,0.7180380523629956,0.09296252421171844,,,0.0,0.0
PL,2022,162888.26,35078.931,2988.409,1992.494,0.0,995.915,0.0,18532.566,18532.566,0.0,8047.284,0.0,8047.284,0.0,133320.001,6506.587,1134.52,114450.398,11228.492,0.0,,0.0,0.0,0.2153557966669912,0.01834637437959003,0.012232275057760453,0.0,0.006114099321829577,0.0,0.11377471893922864,0.11377471893922864,0.0,0.04940370779330566,0.0,0.04940370779330566,0.0,0.8184751988878756,0.03994509487669645,0.006965020069586353,0.7026313498590997,0.06893370952578166,0.0,,0.0,0.0
PL,2023,152573.53,43367.021,3666.897,2427.114,,1239.783,0.0,22608.767,22608.767,0.0,11300.307999999999,0.0,11300.307999999999,0.0,114997.558,7030.832,1142.66,90577.151,16246.918,,,0.0,0.0,0.2842368594342675,0.02403363807601489,0.015907831456740892,,0.008125806619273998,0.0,0.14818276145278936,0.14818276145278936,0.0,0.07406466901565428,0.0,0.07406466901565428,0.0,0.7537189314555415,0.046081597509083,0.007489241416908949,0.5936622886027478,0.10648582358945224,,,0.0,0.0
PL,2024,155292.92,48400.719,3105.226,2184.549,,920.677,0.0,24178.626,24178.626,0.0,15099.744,0.0,15099.744,55.477000000000004,112853.84700000001,6882.323,1219.892,85709.359,19042.273,,105971.524,0.0,0.0,0.31167370025626406,0.019995927695866625,0.014067280079478188,,0.0059286476163884355,0.0,0.15569689848062615,0.15569689848062615,0.0,0.0972339498800074,0.0,0.0972339498800074,0.00035724101266174915,0.7267159829308381,0.04431833080349059,0.007855425733510581,0.5519205833723777,0.12262164302145906,,0.6823976521273475,0.0,0.0
PT,2015,49881.0,,9700.0,,,,182.0,11462.0,,,,,,,27756.0,,,,,,,0.0,,,0.1944628215152062,,,,0.0036486838676048996,0.2297868928048756,,,,,,,0.5564443375233055,,,,,,,0.0,
PT,2016,57578.0,,16766.0,,,,154.0,12346.0,,,,,,,27504.0,,,,,,,0.0,,,0.29118760637743585,,,,0.002674632672201188,0.2144221751363368,,,,,,,0.4776824481572823,,,,,,,0.0,
PT,2017,57598.271,24635.78,7457.6539999999995,4888.322999999999,2569.333,0.0,184.658,12135.298999999999,12135.298999999999,0.0,862.879,0.0,862.879,0.0,36957.778,3995.29,333.497,13618.289,17750.351,1260.353,,0.0,0.0,0.4277173528351224,0.12947704628147605,0.0848692663014138,0.044607814703326774,0.0,0.003205964290143362,0.21068859862130235,0.21068859862130235,0.0,0.014980987884167565,0.0,0.014980987884167565,0.0,0.6416473508380138,0.06936475575803308,0.005790052274312192,0.2364357256487786,0.308175066574481,0.021881785305673498,,0.0,0.0
PT,2018,58085.0,31056.0,13489.0,10369.0,3120.0,0.0,205.0,12530.0,12530.0,0.0,974.0,0.0,974.0,0.0,30887.0,3858.0,299.0,11143.0,14431.0,1156.0,,0.0,0.0,0.534664715503142,0.23222863045536712,0.17851424636308857,0.05371438409227856,0.0,0.0035293104932426615,0.2157183438064905,0.2157183438064905,0.0,0.016768528880089523,0.0,0.016768528880089523,0.0,0.5317551863648102,0.06641990186795214,0.0051476284755100285,0.19183954549367307,0.24844624257553585,0.019901867952139107,,0.0,0.0
PT,2019,51839.958,29146.075,10126.2,7160.991,2965.208,0.0,191.958,13585.284,13585.284,0.0,1291.801,0.0,1290.688,0.0,26644.714,3950.832,289.748,5095.781,16104.801,1203.551,,0.0,0.0,0.5622318405427721,0.19533580640632464,0.13813651237911884,0.05719927473706673,0.0,0.0037028965185504203,0.26206201787432004,0.26206201787432004,0.0,0.02491902096062655,0.0,0.02489755103582453,0.0,0.5139802389500393,0.0762120987829504,0.005589279219709245,0.09829832423861146,0.3106638512322869,0.023216666186342202,,0.0,0.0
